Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
35503545,The Final Year Project,Mehana Usha Rani,"Rani, Mehana Usha",,"=""""","=""9789811139406""",4,4.20,,ebook,,,,2017/12/29,2017/12/21,"contemporary, i-need-a-movie, indian-author-books, really-liked-it, review-copies, romance-lovey-dovey, school-boarding-genres, young-adult, why-no-hype","contemporary (#38), i-need-a-movie (#14), indian-author-books (#49), really-liked-it (#74), review-copies (#6), romance-lovey-dovey (#86), school-boarding-genres (#29), young-adult (#124), why-no-hype (#8)",read,"It's been a long time since I wrote my last review. Hopefully, I haven't forgotten the art of reviewing! <br/><br/><br/><b>*deep breath*</b><br/><br/><br/><u><b>PLOT</b></u><br/><br/><b>TRIGGER WARNING : Rape, Sexual Abuse<br/><br/>The Final Year Project </b>follows Om, a nerdy Tech student at Amra, throughout his final year, along with his spoilt, ready-for-trouble friends.<br/><br/>Om is a photographer of their college boxing club. His friends, the flirty tech-savy Sid, omniscient Dev and childhood buddy and best friend Vik have a knack of paving the way for trouble while dragging him along. When Om declares his crush on Sarah Morgan, a fresher and the topper of the batch, his friends are determined to set them up by the end of the year.<br/><br/>But when Sarah becomes the manager of their boxing club and turns out to be a tough nut, giving them all a tough time, his friends are not impressed. Om, however sees through her facade while she confides in him the truth about her family, her sister's abuse, her dad's ignorance and her unhappy childhood, he cannot help falling for her. <br/><br/><b>X ------- X ------- X ------- X </b><br/><br/>Reading the title and the synopsis, I was promised of an indulgent campus-novel, but this book turned out to be much more than that. Although, while I was skeptical of starting this book, what with it being my first ARC, Mehana managed to hook me with her slightly thrilling and easy to read flow of writing. <br/><br/><br/><u><b>THOUGHTS</u></b><br/><blockquote><br/>◇•  The story started on a strong note of <b>feminism</b>. The author is undoubtedly a feminist as potrayed through her character of Sarah Morgan. She goes to great lengths to potray gender equality and feminism, to the point that it became quite disturbing and unrealistic. <br/><br/>      For example, there is a boxing game between girls and boys where the girls unanimously win BECAUSE THE BOYS COULDN'T HIT THE GIRLS ANYWHERE. Not in the guts because <i>""hitting a girl in the guts? unmanly!""</i>, not the face because <i>""Why ruin a pretty face?</i>, or chest because its-oh-so-obvious-why.<b> That is not a good way to showcase feministic strength. </b>It infact, highlights weaknesses, that the girls win out of sympathy, which should not be the case. Girls should not have been fighting boys in the first place, because, let's face in, on an average, BOYS ARE PHYSICALLY  STRONGER THAN GIRLS. <br/><br/>Also, the  things both the sides do inorder to avenge the other gender is plainly cruel. The prevalent theme of feminism isn't as prevalent in the second half of the book.<br/><br/>◇▪   The beginning of the book was<b> incredibly slow </b>and hard to get into. There were too many descriptions which was difficult to keep track of, but it WAS INTERESTING all the same. The story itself captured my curiousity. It took me forever to complete the first half, but ONLY A NIGHT to finish the second half. Yeah, engaging it seems.<br/><br/>◇▪   I was completely amazed by how Mehana managed to pull off a <b>male pov </b>so smoothly and realistically. You can't even tell it is by a female author. Seriously, most of the male characters written by female authors are usually unconvincing. But this one was not.<br/><br/>◇▪   There was a part of the book where the author gives us a brief introduction to some concepts of mathematics, which was, obviously very boring and which I PROMPTLY SKIPPED. Seriously, I really felt it was completely unnecessary. An whole page on sequences and series! My! My! I have had enough of them in my higher secondary classes, thank you very much!<br/><br/>◇▪   The <b>characters</b> and their development were forecasted brillianlty. They are morally gray characters who show a hint of redemption and righteousness. The message given through them touches deep and true. <br/><br/>◇▪   The <b>suspense</b> was very entertaining. It was mysterious, engrossing and surprising in the end. The author also tries to deal with many themes and subjects without being too obvious about it. The way the issues of rape and abuse were handled, the accute potrayal of the situation of girls in India are noteworthy.<br/><br/>◇▪   Overall, the nostalgic representation of a student's college life and the world Mehana built in the campus of Amra, was really good to read. A small fault was that the location was not very descriptive. I had no idea where the story actually took place or how it looked like, excpet that there are vague references to Coimbatore, Tamil Nadu. Other than that, we see no real demonstration of the varied culture of the Tamilians.<br/></blockquote><br/><br/><b>I would recommend this book to anyone looking for a good campus story, with romance, fun, mischief and mystery. A really good book that deals with many issues that needed to be dealt with. Good debut.</b><br/><br/><i>I received an e-ARC of this book in exchange for an honest review. Many thanks to [a:Mehana Usha Rani|16974978|Mehana Usha Rani|https://images.gr-assets.com/authors/1506756813p2/16974978.jpg] for sending me this book. I am glad to have had this opportunity :)",,,1,,,0,,,,,
36118439,"Deeply Blue, Brightly Yellow (Deeply Blue, Brightly Yellow #1)",Sarah Scarlett,"Scarlett, Sarah",Sarah Violet,"=""""","=""""",0,3.50,Kindle Direct Publishing,Kindle Edition,12,2017,2017,,2017/12/28,to-read,to-read (#419),to-read,,,,0,,,0,,,,,
33163360,Pashmina,Nidhi Chanani,"Chanani, Nidhi",,"=""1626720878""","=""9781626720879""",0,3.76,First Second,Paperback,176,2017,2017,,2017/06/14,to-read,to-read (#91),to-read,,,,0,,,0,,,,,
10586539,"Wake (Watersong, #1)",Amanda Hocking,"Hocking, Amanda",,"=""""","=""""",0,3.69,St. Martin's Press,Kindle Edition,309,2012,2012,,2017/12/21,to-read,to-read (#418),to-read,,,,0,,,0,,,,,
30754980,"Big Mushy Happy Lump (Sarah's Scribbles, #2)",Sarah Andersen,"Andersen, Sarah",,"=""1449479618""","=""9781449479619""",3,4.23,Andrews McMeel Publishing,Paperback,128,2017,2017,2017/12/20,2017/12/12,comics,comics (#3),read,,,,1,,,0,,,,,
32620332,The Seven Husbands of Evelyn Hugo,Taylor Jenkins Reid,"Reid, Taylor Jenkins",,"=""1501139231""","=""9781501139239""",0,4.40,Atria Books,Hardcover,391,2017,2017,,2017/12/19,to-read,to-read (#417),to-read,,,,0,,,0,,,,,
9529,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.27,Phoenix Press,Paperback,520,2005,2001,,2017/12/14,to-read,to-read (#416),to-read,,,,0,,,0,,,,,
25322449,Radio Silence,Alice Oseman,"Oseman, Alice",Aysha Kala,"=""""","=""""",0,4.16,Harper Collins Children's Books,Paperback,403,2016,2016,,2017/12/14,to-read,to-read (#415),to-read,,,,0,,,0,,,,,
32667458,"The Last Namsara (Iskari, #1)",Kristen Ciccarelli,"Ciccarelli, Kristen",,"=""0062567985""","=""9780062567987""",0,4.11,HarperTeen,Hardcover,421,2017,2017,,2017/12/13,to-read,to-read (#414),to-read,,,,0,,,0,,,,,
34130008,Unqualified,Anna Faris,"Faris, Anna",Chris Pratt,"=""1101986425""","=""9781101986424""",0,3.46,Dutton Books,Hardcover,306,2017,2017,,2017/12/10,to-read,to-read (#413),to-read,,,,0,,,0,,,,,
33023729,Himself,Jess Kidd,"Kidd, Jess",,"=""1501166093""","=""9781501166099""",0,3.92,Atria Books,Paperback,384,2017,2017,,2017/12/10,to-read,to-read (#412),to-read,,,,0,,,0,,,,,
17622640,Broken Promise (Between Worlds #2),Julia Crane,"Crane, Julia",Talia Jager,"=""""","=""""",3,4.27,Valknut Press,Kindle Edition,202,2013,2013,2017/12/10,2017/12/01,"books-in-series, could-have-been-better, horror-paranormal, i-didnt-get-the-point, liked-it-but-i-am-not-sure, romance-lovey-dovey, spiralling-downward, young-adult","books-in-series (#72), could-have-been-better (#12), horror-paranormal (#61), i-didnt-get-the-point (#31), liked-it-but-i-am-not-sure (#31), romance-lovey-dovey (#85), spiralling-downward (#6), young-adult (#123)",read,"Well, this book was just,.. <b>Neutral.</b><br/><br/>At first, I had thought that the writing had improved than the first book and that it was going to be real good, but then turns out it wasn’t really anything special. <br/><br/>This book continues Rylie’s struggle in balancing her identities and relationships in the human world as well as the newly-discovered faery world. <br/>Someone who hasn’t read the prequel would never get the hang of what is happening in this book. In short, this would be a really bad standalone even if there isn’t much story it is carrying forward from the prequel.<br/><br/>There were a lot of revelations in this book. The authors tried to add more and more details to this faery world they had created, but to me it felt dumb, as if not much consideration was given to the world-building or characterization as much as the romance. <br/><br/>Another thing that bugged me was the protagonist. Not that she was unlikable; in fact her narrative was very soothing and comfortable. But the way she treated people around her was very unfair. Her cousins especially, threatening them to get her way, and Adam too. The way she ended things with him without as much as an explanation, was cruel of her. Not that I like Adam. Ugh no, Rylie and Adam’s relationship was basically just kissing-mates, nothing else. Still, no one deserves to be treated the way Rylie treated Adam.<br/><br/>The characters themselves were a bit unrealistic and two-dimensional. They did not show any reactions a normal human (or faery) would have under their circumstances AND their straightforward behavior was too good to be believable. The happily-ever-after ending didn’t do much to warm me up either.<br/><br/>In short, this book had no impact on me whatsoever. No sort of emotional response from my side. Since I wasn’t actually expecting anything, I am not that disappointed either. Like I said, neutral. Recommended to fans of Twilight, or ‘normal’ paranormal beings. Others- you have better books to read. <br/><br/><br/>",,,1,,,0,,,,,
370493,The Giving Tree,Shel Silverstein,"Silverstein, Shel",,"=""0060256656""","=""9780060256654""",2,4.37,HarperCollins Publishers,Hardcover,64,1964,1964,,2017/06/05,"books-for-children, comics, over-hyped","books-for-children (#50), comics (#2), over-hyped (#11)",read,"What is so profoundly moving, heartbreaking or tear-jerking about this silly book, I could never decipher. Seriously, people? There was NOTHING new in this book, nothing more than what we already know about, which is, how bitchy and selfish and ungrateful little souls all we human beings are, AND how trees are the kindest, most generous, selfless creations ever - too good for this world. <br/><br/>Bullshit. <br/><br/>Just imagine. If trees could move and kick our asses, the human race might have been extinct right when it even began. I’m not manifesting deforestation, all I want to say is that I don’t get the hype with this book. Tell me, didn’t you know what would happen in the end when you were, say, at the very first page? Hmm?<br/><br/>WE NEED TREES. TREES DON’T NEED US. END OF STORY.<br/><br/>Tbh It never once crossed my mind that the tree may signify a parent, because seriously it doesn't. That is a total misrepresentation of a parent-child relationship. Another failure I guess, duh.<br/><br/><spoiler> This has to be the first time I have openly sworn. Shit.",,,1,,,0,,,,,
35841095,Perfectly You (Perfect #2),Robin Daniels,"Daniels, Robin",,"=""""","=""""",0,4.12,Bluefields Publishing,Kindle Edition,326,2017,,,2017/12/08,to-read,to-read (#412),to-read,,,,0,,,0,,,,,
25855506,"Adulthood Is a Myth (Sarah's Scribbles, #1)",Sarah Andersen,"Andersen, Sarah",,"=""1449474195""","=""9781449474195""",3,4.12,Andrews McMeel Publishing,Paperback,112,2016,2016,2017/12/08,2017/12/01,comics,comics (#1),read,,,,1,,,0,,,,,
31145178,"Real Friends (Real Friends, #1)",Shannon Hale,"Hale, Shannon","LeUyen Pham, Jane Poole","=""1626724164""","=""9781626724167""",0,4.21,First Second,Hardcover,224,2017,2017,,2017/12/05,to-read,to-read (#410),to-read,,,,0,,,0,,,,,
35218199,Realm FM,Tyrolin Puxty,"Puxty, Tyrolin",,"=""1948099357""","=""9781948099356""",0,4.37,Curiosity Quills Press,Paperback,184,2017,2017,,2017/12/04,to-read,to-read (#409),to-read,,,,0,,,0,,,,,
29283790,Us Kids Know,J.J. Strong,"Strong, J.J.",,"=""0448494175""","=""9780448494173""",0,3.26,Razorbill,Hardcover,400,2017,2017,,2017/12/03,to-read,to-read (#408),to-read,,,,0,,,0,,,,,
18531592,Shatter Me,Tahereh Mafi,"Mafi, Tahereh",,"=""128336350X""","=""9781283363501""",3,3.93,Allen & Unwin Australia,ebook,348,2011,2011,2017/12/02,2017/05/28,"books-in-series, dystopia, could-have-been-better, horror-paranormal, romance-lovey-dovey, writing-to-die-for","books-in-series (#71), dystopia (#13), could-have-been-better (#11), horror-paranormal (#60), romance-lovey-dovey (#84), writing-to-die-for (#7)",read,"<b>What can you possibly say about a book such as this one? </b> Because, other than overwhelming me with it’s vivid descriptions, this book had no impact on me. The only considerable quality of this book is the WRITING STYLE. Your overall opinion on this book might solely depend on that factor – you either love it or hate it.<br/><br/>✴<b><u>THE PLOT</u></b><br/><br/> Juliet has been enclosed in prison for 264 days. Abandoned by family, secluded by the society for her lethal touch, Juliet has nothing in her life to keep her going other than hope. Hope that one of these days she’ll become less of a monster, hope that her parents would love her, hope that she would see the white bird with a crown flying high in the sky – hope that she can somehow fly with the white bird.<br/><br/>But Warner, the leader of their sector, is suddenly interested in her and her powers. She gets released only to the condition that she’d help Warner. Being branded as a monster and becoming one are completely different scenarios and Juliet has to face that option. In the midst of this dystopia it is only Adam and her hope that keeps Juliet from losing her mind. Discovering that there are other people like her was the first step. Now she realizes that her touch has the power to save the world too, instead of destroying it.<br/><br/>•	There really wasn’t much focus on the plot. The world-building was delusional at best. <br/><br/>•	The dystopian world Tahereh Mafi has created lacks all the quality of a proper dystopian world. There was nothing really motivating the story, nothing to look forward to, which made the read all the more forced.<br/><br/>•	The concept had so much potential but the execution has me irked. <b>What a terrible waste of a brilliant idea due to sheer focus on romance!</b> There were all sorts of possibilities to be explored, but Mafi either considered us fools to fall for the romance, or was a fool herself to focus on that, rather than create some original substance for her book.<br/><br/>✴<b><u>The Writing</u></b><br/><br/>So much has been said about the writing style in this book, all sorts of good and bad things, both of which are entirely justifiable. For me, the <b>writing style was unlike anything I’ve read before</b>. That was the sole reason I was motivated to read this book. And yeah, it was brilliant.<b> Creative, original, imaginative, just the kind where words weaved up to make you either cringe or marvel in delight.</b><br/><br/> Though, sometimes the writings were overdone. The descriptions were overly descriptive and sometimes just plain absurd. <br/><br/>•	Seems like Mafi hasn’t heard of the world <b>blush</b>. She uses so many other metaphors to describe the single word.<br/><br/><b><i><blockquote> ‘’red paints my face, bleeds through my skin’’</blockquote></i></b><br/><br/><br/><b><i><blockquote> I’m dripping red paint on the carpet. </blockquote></i></b><br/><br/><br/><b><i><blockquote>I catch the rose petals as they fall from my cheeks, as they float around the frame of my body, as they cover me in something that feels like the absence of courage. </blockquote></i></b><br/><br/><br/>•	Umm, that’s too much, even for me? <br/>•	But there were some awesome descriptions too, and I loved some of them because they were the renditions of what I used to feel myself.<br/><br/> ✴<b><u>The Characters</u></b><br/><br/>Unlike in many other YA dystopias, the main character here is not a fake-badass-super heroine. In fact Juliet is portrayed to be a pitiful, self-pitying, powerless young girl. For most parts, she was likeable.<br/><br/>Enter Adam. The moment she lays her eyes on him, describing his deep-blue eyes, bulging muscles and her urge to touch him is the only thing Juliet can talk about. There was no development whatsoever in their relationship.<br/>And then there is Warner. His character is intriguing in a way, but yet, there again comes a romance element. Come on, can’t a man and woman lay eyes on each other without having romantic thoughts? No wonder the whole world has come to be the way it is. <br/><br/><br/>My favorite character however, is James. The 10-year old brother of Adam is the best thing in the whole book. Loved the way he was introduced, his sarcasm, wit, and innocence. He is too good for this world xD<br/><br/><br/>When talking about characters, I must say, there didn’t seem to be any kind of development. Maybe because this is just the first book in the series, or maybe because development happens overtime; but the characters were flat, one dimensional. Which is why I can’t even say two more words about them ha-ha.<br/><br/>✴<b><u>Overall</u></b><br/><br/>  Well, with the exception of the writing style, this book provided nothing new. The plot is just the same old overly used dystopian trope – heroine saves the world from the deadly dangerous ruler and lives with the love of her life happily forever after. The love triangle can be sense miles ahead, and really, that is NOT something I want to get entangled in any sooner.<br/><br/>The ending, even if not conclusive, didn’t for a moment make me want to dive in to the next book and I am not sure I would do that in the near future.<br/><br/><b>Recommended for – fans of dystopia with a metaphorical writing style.<br/>",,,1,,,0,,,,,
